movie_id,title,tags
17622,Fifty Dead Men Walking,Action Thriller ira slotmachine riotpolice womandirector BenKingsley JimSturgess KevinZegers KariSkogland 
283671,Jungle Shuffle,Family Animation Adventure poacher jungle DrakeBell RobSchneider BrianneSiddall TaedongPark MauricioDelaOrta 
18516,Adam Resurrected,Drama War holocaust nazis israeli JeffGoldblum WillemDafoe DerekJacobi PaulSchrader 
217708,Of Horses and Men,Drama Romance Comedy horse snowstorm icelandic IngvarEggertSigurðsson CharlotteBøving SteinnÁrmannMagnússon BenediktErlingsson 
42057,It's a Wonderful Afterlife,Comedy Romance londonengland indianlead murder matchmaking ghost womandirector ShabanaAzmi GoldyNotay SendhilRamamurthy GurinderChadha 
17577,The Devil's Tomb,Action Horror Thriller ScienceFiction ducttapegag bandana headshot camoflageuniform sadisticlaughter flashback militaryunit CubaGoodingJr. RayWinstone RonPerlman JasonConnery 
14608,Partition,Drama Foreign Romance drama independentfilm KristinKreuk JimiMistry NeveCampbell VicSarin 
34417,Good Intentions,Comedy independentfilm LukePerry LeAnnRimes JimmiSimpson JimIssa 
15067,"The Good, The Bad, The Weird",Action Adventure Comedy Western gunslinger gun SongKang-ho LeeByung-hun JungWoo-sung KimJee-woon 
78383,Nurse 3-D,Horror Thriller nurse sexualmurder revenge lesbianrelationship darkcomedy hospital PazdelaHuerta KatrinaBowden KathleenTurner DouglasAarniokoski 
43090,Gunless,Drama Action Comedy Western gunslinger bountyhunter blacksmith duel wildwest SiennaGuillory TylerMane CallumKeithRennie WilliamPhillips 
16614,Adventureland,Comedy comedy cheatingonpartner amusementpark summerjob carny marijuanajoint baldness pickingone'snose recklessdriving reconciliation pushingacar marijuanapipe ticketbooth scene raisedmiddlefinger jobseeking leavinghome druggedcookie duringcreditsstinger youngadult 1980s JesseEisenberg KristenStewart MartinStarr GregMottola 
9700,The Lost City,Drama Romance cuba fidelcastro cheguevara AndyGarcía RichardBradford NestorCarbonell AndyGarcía 
10471,Next Friday,Comedy prison repayment gangwar boygang revenge escapefromprison escape losangeles gangmember mexicanamerican cholo IceCube MikeEpps JustinPierce SteveCarr 
250066,American Heist,Action brotherbrotherrelationship robbery bank HaydenChristensen AdrienBrody JordanaBrewster SarikAndreasyan 
667,You Only Live Twice,Action Thriller Adventure londonengland japan england assassination helicopter vulkan assassin asia secretidentity nasa island russia missile warship ninjafighter secretbase secretmission secretorganization secretintelligenceservice phantom villain sumoringer volcano funeral space soldier killer secretservice blast SeanConnery AkikoWakabayashi KarinDor LewisGilbert 
208869,Plastic,Drama Action Comedy Crime EdSpeleers WillPoulter AlfieAllen JulianGilbey 
86837,Amour,Drama Romance nurse musicteacher aging daughter music love retired illness pigeon stroke octogenarian oldcouple EmmanuelleRiva Jean-LouisTrintignant IsabelleHuppert MichaelHaneke 
10306,Poltergeist III,Horror Thriller chicago religionandsupernatural supernaturalpowers devil demon TomSkerritt NancyAllen HeatherO'Rourke GarySherman 
106845,Re-Kill,Horror ScienceFiction realitytv conspiracy zombie zombieapocalypse RogerCross ScottAdkins DaniellaAlonso ValeriMilev 
11576,"It's a Mad, Mad, Mad, Mad World",Action Adventure Comedy Crime competition prison california chase humor nationalpark treasurehunt slapstick money carchase desert race cash planes funny SpencerTracy MiltonBerle SidCaesar StanleyKramer 
219,Volver,Comedy Drama Romance childabuse rape fire sexualabuse madrid secret return solidarity village superstition crime death ghost abusivefather PenélopeCruz CarmenMaura LolaDueñas PedroAlmodóvar 
11827,Heavy Metal,Animation ScienceFiction flyingcar taxi heavymetal cultfavorite midnightmovie druguse adultanimation RodgerBumpass JackieBurroughs JoeFlaherty GeraldPotterton 
22820,Gentlemen Broncos,Action Comedy Thriller writing plagiarism independentfilm homeschooling aftercreditsstinger duringcreditsstinger MichaelAngarano SamRockwell CliveRevill JaredHess 
31174,Richard III,Drama War england shakespeare kidnapping murder king IanMcKellen AnnetteBening JimBroadbent RichardLoncraine 
244316,Into the Grizzly Maze,Action Horror Thriller grizzlybear wilderness forest alaska survival bear JamesMarsden ThomasJane PiperPerabo DavidHackl 
37737,Kites,Drama Action Romance HrithikRoshan BárbaraMori KabirBedi AnuragBasu 
62215,Melancholia,Drama ScienceFiction weddingreception poweroutage destructionofplanet weddingtoast KirstenDunst CharlotteGainsbourg KieferSutherland LarsvonTrier 
66125,Red Dog,Drama Comedy Family 1970s humananimalrelationship australia grief search dog death mourning basedontrueevents australianoutback dogmissing JoshLucas RachaelTaylor RohanNichol KrivStenders 
132316,Jab Tak Hai Jaan,Drama Romance bollywood fallinlove ShahRukhKhan KatrinaKaif AnushkaSharma YashChopra 
348,Alien,Horror Action Thriller ScienceFiction android countdown spacemarine spacesuit beheading dystopia biology cowardice spaceship space alien femaleprotagonist outerspace parasite h.r.giger xenomorph TomSkerritt SigourneyWeaver VeronicaCartwright RidleyScott 
30497,The Texas Chain Saw Massacre,Horror gasstation texas van gore midnightmovie surpriseending shockintheend leatherface hitchhiker slaughterhouse slasher chainsaw family polaroid cannibals proto-slasher MarilynBurns AllenDanziger PaulA.Partain TobeHooper 
27586,The Runaways,Drama Music women 1970s publicity iron music pill independentfilm nightclub teenagegirl microphone rockmusic guitarist photoshoot teenagesexuality drummer recording grandmother alcoholicdrink brokenglass talentcontest girlband hospitalbed femalerocker womandirector DakotaFanning KristenStewart MichaelShannon FloriaSigismondi 
14811,Fiddler on the Roof,Drama Romance tradition dream musical pogrom motherdaughterrelationship breakingthefourthwall milkman russianorthodoxchurch judaism tavern constable suitor russiansoldier elopement ChaimTopol NormaCrane LeonardFrey NormanJewison 
660,Thunderball,Adventure Action Thriller paris florida fighterpilot sanatorium secretorganization nuclearmissile coralreef bahamas scubadiving scuba britishsecretservice SeanConnery ClaudineAuger AdolfoCeli TerenceYoung 
68684,Detention,Horror Comedy ScienceFiction highschool murder slasher horrorspoof ShanleyCaswell JoshHutcherson SpencerLocke JosephKahn 
40794,Loose Cannons,Comedy Drama Romance NicoleGrimaudo RiccardoScamarcio AlessandroPreziosi FerzanOzpetek 
9400,Set It Off,Drama Action Crime singleparent bankrobber lastchance losangeles JadaPinkettSmith QueenLatifah VivicaA.Fox F.GaryGray 
16162,The Best Man,Drama Comedy NiaLong MorrisChestnut HaroldPerrineau MalcolmD.Lee 
10585,Child's Play,Horror Thriller gun birthday voodoo toy stalker murder blood slasher explosion killer doll evil toycomestolife ginger CatherineHicks ChrisSarandon AlexVincent TomHolland 
2359,Sicko,Documentary bureaucracy usa corruption cuba medicine guantanamobay assurance healthcare money hospital doctor illness existence MichaelMoore GeorgeW.Bush BillClinton MichaelMoore 
238636,The Purge: Anarchy,Horror Thriller bus assaultrifle sniper machete dystopia psychopath sequel revenge murder survival motorcycle violence oneday maskedman apartment death survivalhorror gatlinggun FrankGrillo CarmenEjogo ZachGilford JamesDeMonaco 
10472,Down to You,Comedy Drama Family Romance lovesickness newlove loveofone'slife relocation man-womanrelation love FreddiePrinzeJr. JuliaStiles SelmaBlair KrisIsacsson 
11282,Harold & Kumar Go to White Castle,Comedy Adventure brotherbrotherrelationship amsterdam trip roadtrip cannabis marijuana policechase smokingmarijuana buddy stoner fastfood onenight buddycomedy munchies cropcircle richparents carsiren bloodspurting JohnCho KalPenn PaulaGarcés DannyLeiner 
6521,The Contender,Drama Thriller politics suspense GaryOldman JoanAllen JeffBridges RodLurie 
14181,Boiler Room,Crime Drama Thriller finances stockbroker investmentfirm GiovanniRibisi VinDiesel NiaLong BenYounger 
1621,Trading Places,Comedy christmastree fromragstoriches broker beggar dollar wager fishoutofwater millionaire commodities investor bigshot hoodlum wrongfularrest santahat EddieMurphy DanAykroyd JamieLeeCurtis JohnLandis 
9656,Black Christmas,Horror Thriller holiday difficultchildhood childhoodmemory childhoodtrauma psychopath serialkiller murderer christmaseve christmashorror KatieCassidy MichelleTrachtenberg KristenCloke GlenMorgan 
16428,Breakin' All the Rules,Comedy Romance bestsellingauthor JamieFoxx MorrisChestnut JenniferEsposito DanielTaplitz 
10705,Henry V,War Drama History Action Romance shakespeare hero kingdom war basedonplay gritty medieval kingofengland KennethBranagh DerekJacobi BrianBlessed KennethBranagh 
8272,The Savages,Drama fathersonrelationship depression parentskidsrelationship brothersisterrelationship professor pflegeheim professorforliterature son brother daughter alzheimer sister relation pflegen alienation independentfilm domesticviolence writer relationship family familyfeud fatherfigure womandirector LauraLinney PhilipSeymourHoffman PhilipBosco TamaraJenkins 
24621,Chasing Papi,Comedy Romance womandirector RoselynSánchez SofíaVergara JaciVelasquez LindaMendoza 
1619,The Way of the Gun,Action Crime Drama Thriller gunslinger mexico hotel ransom mexicanstandoff kidnapping spermbank fromragstoriches surrogatemother money gunfight drifter gangster criminal desert millionaire neo-western BeniciodelToro RyanPhillippe JulietteLewis ChristopherMcQuarrie 
9685,Igby Goes Down,Comedy Drama fathersonrelationship patenonkel independentfilm fallinginlove KieranCulkin ClaireDanes JeffGoldblum BurrSteers 
14425,PCU,Comedy mascot beerkeg politicalcorrectness ultimatefrisbee funkymusic fundraiser stagediving JeremyPiven ChrisYoung DavidSpade HartBochner 
14624,The Ultimate Gift,Romance Drama Family grandfathergrandsonrelationship independentfilm wealth inheritancefight JamesGarner DrewFuller AbigailBreslin MichaelO.Sajbel 
10179,The Ice Pirates,Action ScienceFiction Comedy rebel spacewar water sci-ficomedy RobertUrich MaryCrosby MichaelD.Roberts StewartRaffill 
15568,Gracie,Drama JesseLeeSoffer ChristopherShand CarlySchroeder DavisGuggenheim 
14057,Trust the Man,Comedy Drama Romance independentfilm DavidDuchovny JulianneMoore BillyCrudup BartFreundlich 
12621,Hamlet 2,Comedy Music musicteacher musical theatremilieu highschool latina teacher sweat SteveCoogan CatherineKeener JosephJulianSoria AndrewFleming 
1808,Velvet Goldmine,Drama Music gay greatbritain narration glamrock bisexual musicjournalism schooluniform  beginswithtext imaginaryband babyleftondoorstep fictionalband downfeather 19thcentury 1980s EwanMcGregor ChristianBale JonathanRhysMeyers ToddHaynes 
293670,The Wailing,Horror Mystery sex smalltown exorcism investigation daughter police possession murder priest curse korea shaman zombie demon rural shrine ghost gluttony korean divination KwakDo-won HwangJung-min ChunWoo-hee NaHong-jin 
67675,Glee: The Concert Movie,Documentary Music Family concert liveperformance duringcreditsstinger DiannaAgron LeaMichele GwynethPaltrow KevinTancharoen 
27329,The Legend of Suriyothai,Drama Foreign History War queen thailand invasion M.L.PiyapasBhirombhakdi SarunyuWongkrachang ChatchaiPlengpanich ChatrichalermYukol 
29514,Two Evil Eyes,Horror Thriller cat photographer nightmare hallucination hypnosis greed alcoholism anthology zombie spirit violence horroranthology AdrienneBarbeau HarveyKeitel RamyZada GeorgeA.Romero DarioArgento 
250349,Barbecue,Comedy LambertWilson FranckDubosc FlorenceForesti EricLavaine 
12454,All or Nothing,Comedy Drama JamesCorden TimothySpall RuthSheen MikeLeigh 
39806,Princess Kaiulani,Drama biography historicalfigure princess drama basedontruestory Q'oriankaKilcher BarryPepper WillPatton MarcForby 
15699,Opal Dream,Drama Family Foreign miner australia terminalillness imaginaryfriend independentfilm SapphireBoyce ChristianByers VinceColosimo PeterCattaneo 
8883,Flame & Citron,Crime Drama History War assassin copenhagen resistance repayment worldwarii traitor doubleagent moralconflict independentfilm crime gestapo dishonesty ThureLindhardt MadsMikkelsen StineStengade OleChristianMadsen 
17926,Undiscovered,Comedy Romance independentfilm aspiringsinger singer losangeles KipPardue CarrieFisher ShannynSossamon MeiertAvis 
291081,Red Riding: In the Year of Our Lord 1974,Thriller Mystery Crime Drama AndrewGarfield DavidMorrissey JohnHenshaw JulianJarrold 
41248,The Girl on the Train,Drama Romance MichelBlanc CatherineDeneuve ÉmilieDequenne AndréTéchiné 
25968,Veronika Decides to Die,Drama Romance newyork sex asylum controversial independentfilm psychiatrist treatment womandirector mental SarahMichelleGellar DavidThewlis JonathanTucker EmilyYoung 
9671,Crocodile Dundee,Adventure Comedy newyork prostitute hotel journalist cultureclash subway crocodile wilderness knife tourist limousine poacher city australianoutback kangaroo PaulHogan LindaKozlowski MarkBlum PeterFaiman 
52010,"Ultramarines: A Warhammer 40,000 Movie",Animation ScienceFiction TerenceStamp JohnHurt SeanPertwee MartynPick 
11588,The I Inside,Thriller Mystery ScienceFiction infidelity amnesia paranoia nightmare time puzzle murder suspense memory hospital doctor fear guilt discovery loop RyanPhillippe SarahPolley PiperPerabo RolandSusoRichter 
43418,Beneath Hill 60,Drama History War BrendanCowell HarrisonGilbertson SteveLeMarquand JeremySims 
71157,Polisse,Drama womandirector KarinViard JoeyStarr MarinaFoïs Maïwenn 
13483,Awake,Thriller Crime Mystery HaydenChristensen JessicaAlba TerrenceHoward JobyHarold 
333355,Star Wars: Clone Wars: Volume 1,Action Adventure Animation Fantasy ScienceFiction war spaceopera clonetroopers TomKane CoreyBurton MatLucas GenndyTartakovsky 
327833,Skin Trade,Thriller Action Drama martialarts bangkok humantrafficking muaythai roguecop sexslavery DolphLundgren TonyJaa RonPerlman EkachaiUekrongtham 
1547,The Lost Boys,Horror Comedy streetgang smalltown vampire comicbook boardwalk single amusementpark mothersonrelationship JasonPatric CoreyHaim CoreyFeldman JoelSchumacher 
25196,Crazy Heart,Drama Music Romance taxi countrymusic journalist guitar bar musician alcoholism independentfilm singer memory texan alcoholic drink guilt biscuit JeffBridges MaggieGyllenhaal ColinFarrell ScottCooper 
16323,The Rose,Drama Music Romance drug rockband roses BetteMidler AlanBates FredericForrest MarkRydell 
175528,Baggage Claim,Comedy PaulaPatton AdamBrody DjimonHounsou DavidE.Talbert 
8069,Barbarella,ScienceFiction sexualfantasy alienplanet distantfuture cultclassic femalemercenary JaneFonda JohnPhillipLaw AnitaPallenberg RogerVadim 
71805,Shipwrecked,Adventure Family island ship pirate sailor cabinboy 19thcentury StianSmestad GabrielByrne LouisaMilwood-Haigh NilsGaup 
9451,Election,Comedy jealousy infidelity vandalism museum motel graduation scandal ambition politics highschool bias satire party crush independentfilm teacher morality trust election overachiever MatthewBroderick ReeseWitherspoon ChrisKlein AlexanderPayne 
16727,The Namesake,Drama indianlead independentfilm womandirector KalPenn Tabu IrrfanKhan MiraNair 
272693,The DUFF,Romance Comedy highschool teenager popularity highschoolstudent teencomedy duringcreditsstinger girlnextdoor basedonyoungadultnovel MaeWhitman RobbieAmell BellaThorne AriSandel 
10696,Glitter,Drama Romance talent careerwoman talentshow moviestar MariahCarey MaxBeesley TerrenceHoward VondieCurtis-Hall 
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Horror Drama Thriller newhome ghost 1990s ChadMichaelMurray KateeSackhoff AbigailSpencer TomElkins 
19644,Silmido,Action Drama History prison island korea SolKyung-gu HeoJun-ho AhnSung-Ki KangWoo-Suk 
29963,Bright Star,Drama Romance poet independentfilm duringcreditsstinger womandirector AbbieCornish BenWhishaw PaulSchneider JaneCampion 
26022,My Name Is Khan,Drama Romance bollywood ShahRukhKhan Kajol JimmyShergill KaranJohar 
152747,All Is Lost,Action Adventure Drama yacht sailor stormatsea unconsciousness liferaft container emergency distress verylittledialogue RobertRedford J.C.Chandor 
62676,Limbo,Adventure Drama Thriller MaryElizabethMastrantonio DavidStrathairn VanessaMartinez JohnSayles 
20360,Namastey London,Drama Foreign Romance AkshayKumar KatrinaKaif RishiKapoor VipulAmrutlalShah 
1116,The Wind That Shakes the Barley,Drama History War londonengland brotherbrotherrelationship england civilwar resistance guerrilla irland underground opression traitor mercenary independence britisharmy dublin irishcivilwar peace weapon irishrepublicanarmy ruralireland colonialism CillianMurphy PádraicDelaney LiamCunningham KenLoach 
185008,Yeh Jawaani Hai Deewani,Romance RanbirKapoor DeepikaPadukone KalkiKoechlin AyanMukherjee 
11620,Quo Vadis,Drama History Romance ancientrome epic kaisernero RobertTaylor DeborahKerr LeoGenn MervynLeRoy AnthonyMann 
14353,Repo! The Genetic Opera,Horror Comedy Music ScienceFiction dystopia AlexaPenaVega PaulSorvino AnthonyStewartHead DarrenLynnBousman 
11818,Valley of the Wolves: Iraq,Adventure Drama Action intelligence turk soldier gangster iraqwar MuhammedNecatiŞaşmaz BillyZane GhassanMassoud SerdarAkar SadullahŞentürk 
680,Pulp Fiction,Thriller Crime transporter brothel drugdealer boxer massage stolenmoney crimeboss dancecontest junkyard kamikaze ambiguousending briefcase redemption heirloom pulpfiction referencetoalgreen theft brutality JohnTravolta SamuelL.Jackson UmaThurman QuentinTarantino 
11176,The Muppet Movie,Adventure Comedy Family chicken musical frog puppet fame hollywood gonzo muppet kermit fozziebear kermitthefrog floyd drteeth misspiggy studebaker moviestar aftercreditsstinger JimHenson FrankOz JerryNelson JamesFrawley 
242582,Nightcrawler,Crime Drama Thriller journalism underground tvstation sociopath homeinvasion carchase tvnews employeremployeerelationship ethics stringer JakeGyllenhaal ReneRusso RizAhmed DanGilroy 
11217,Club Dread,Comedy Horror island machete beautifulwoman serialkiller murderhunt KevinHeffernan JayChandrasekhar PaulSoter JayChandrasekhar 
15121,The Sound of Music,Drama Family Music Romance resistance austria worldwarii musical musiccompetition salzburg basedonplay classic alps governess convent musiccontest novice puppetshow nuninlove nazioccupation 1930s JulieAndrews ChristopherPlummer EleanorParker RobertWise 
2619,Splash,Comedy Fantasy Romance bachelor mermaid TomHanks DarylHannah EugeneLevy RonHoward 
773,Little Miss Sunshine,Comedy Drama california brothersisterrelationship wifehusbandrelationship family'sdailylife oscaraward highway professorforliterature beautycontest beautyqueencontest roadtrip familyrelationships familyholiday roadmovie womandirector beautypageant GregKinnear ToniCollette SteveCarell JonathanDayton ValerieFaris 
235,Stand by Me,Crime Drama basedonnovel friendship comingofage railroadtrack storywithinthestory  flippingcoin campfirestory referencetosuperman normandybeach child 1950s boys WilWheaton RiverPhoenix CoreyFeldman RobReiner 
170,28 Days Later,Horror Thriller ScienceFiction londonengland manchestercity submachinegun gasstation survivor daughter zombie virus CillianMurphy NaomieHarris NoahHuntley DannyBoyle 
14114,You Got Served,Drama hip-hop danceperformance dance breakdance musical MarquesHouston Omarion J-Boog ChrisStokes 
10734,Escape from Alcatraz,Crime Drama prison basedonnovel island mouse alcatraz biography prisonwarden escapeeconvict pubichair escapefromprison dummy inmate nudefight 1960s ClintEastwood PatrickMcGoohan RobertsBlossom DonSiegel 
37964,Brown Sugar,Comedy Romance SanaaLathan TayeDiggs YasiinBey RickFamuyiwa 
28121,A Thin Line Between Love and Hate,Comedy Thriller Crime Romance revenge africanamerican dating LynnWhitfield MartinLawrence ReginaKing MartinLawrence 
40807,50/50,Comedy Drama painter fathersonrelationship therapist cancer psychologist bestfriend doctor patient vomiting driver'slicense chemotherapy therapistpatientrelationship JosephGordon-Levitt SethRogen AnnaKendrick JonathanLevine 
10885,Shutter,Horror Mystery Thriller japan suicide photographer honeymoon nightmare ghostbuster ghostworld photography remake revenge roadaccident wedding caraccident spirit death ghost hitbyacar fashionmodel shadow magazineeditor JoshuaJackson RachaelTaylor MegumiOkina MasayukiOchiai 
225565,That Awkward Moment,Comedy Romance malefriendship friendship dating relationship duringcreditsstinger youngadult ZacEfron MilesTeller MichaelB.Jordan TomGormican 
16471,Modern Problems,Comedy ChevyChase PattiD'Arbanville DabneyColeman KenShapiro 
385736,Kicks,Adventure blowjob cigarettesmoking illegaldrugs smokingweed shoes MahershalaAli KofiSiriboe ChristopherMeyer JustinTipping 
11971,Much Ado About Nothing,Drama Comedy Romance shakespeare bachelor newlove rageandhate lover wedding intrigue KennethBranagh RichardBriers MichaelKeaton KennethBranagh 
668,On Her Majesty's Secret Service,Adventure Action Thriller londonengland suicide england switzerland secretidentity newidentity honeymoon secretmission secretorganization secretlab villain kilt familyhistory titleofnobility snowstorm daughter espionage killer britishsecretservice skiing alps aftercreditsstinger GeorgeLazenby DianaRigg TellySavalas PeterR.Hunt 
11596,New Nightmare,Horror Thriller Mystery Fantasy fire kidnapping nightmare earthquake insomnia supernatural celebrity mascot alternatedimension fame hospital hollywood storytelling alternatereality self-referential reboot filmindustry disfigurement sleepwalking metafilm dreams cameos HeatherLangenkamp RobertEnglund MikoHughes WesCraven 
14429,Drive Me Crazy,Drama Comedy Romance Family highschool prom nextdoorneighbor MelissaJoanHart StephenCollins AdrianGrenier JohnSchultz 
13751,Akeelah and the Bee,Drama blackpeople spelling spellingbee KekePalmer LaurenceFishburne AngelaBassett DougAtchison 
9490,Half Baked,Comedy Crime smoking company marijuana drug womandirector DaveChappelle TommyChong HarlandWilliams TamraDavis 
14536,New in Town,Comedy minnesota smalltown economy plants vegetarian love ruralsetting labor manufacturing middleamerica rube icefishing RenéeZellweger HarryConnickJr. J.K.Simmons JonasElmer 
1359,American Psycho,Thriller Drama Crime basedonnovel wallstreet psychopath whitecollar harvardbusinessschool childofdivorce unreliablenarrator womandirector voiceimitation ChristianBale WillemDafoe JaredLeto MaryHarron 
9962,The Good Girl,Drama Comedy Romance suicide sex jealousy dream blackmail lie nudity motel marriage faith drug extramaritalaffair store JenniferAniston JakeGyllenhaal ZooeyDeschanel MiguelArteta 
15049,Bon Cop Bad Cop,Action Comedy Crime canada police murder killer buddycop PatrickHuard ColmFeore MichelBeaudry ErikCanuel 
22821,The Boondock Saints II: All Saints Day,Action Thriller Crime boston sheep friendship sequel revenge ireland SeanPatrickFlanery NormanReedus BillyConnolly TroyDuffy 
42819,The City of Your Final Destination,Drama basedonnovel uruguay NicholasBlandullo SofiaViruboff OmarMetwally JamesIvory 
209263,Enough Said,Comedy Drama Romance masseuse thanksgiving party romance motherdaughterrelationship dating relationship divorce divorcee womandirector massagetherapist JuliaLouis-Dreyfus CatherineKeener JamesGandolfini NicoleHolofcener 
37735,Easy A,Comedy lie highschool school teenmovie rumor EmmaStone StanleyTucci AmandaBynes WillGluck 
59930,The Inkwell,Comedy Drama Romance LarenzTate JoeMorton SuzzanneDouglas MattyRich 
10873,Shadow of the Vampire,Drama Horror filmdirector dracula  nosferatu JohnMalkovich WillemDafoe UdoKier E.EliasMerhige 
51588,Prom,Comedy singleparent waitress fountain friendship highschool prom musicfan AimeeTeegarden ThomasMcDonell NicholasBraun JoeNussbaum 
23570,The Pallbearer,Comedy Romance independentfilm mistakenidentity DavidSchwimmer GwynethPaltrow MichaelRapaport MattReeves 
19489,Held Up,Comedy JamieFoxx NiaLong BarryCorbin SteveRash 
14629,Woman on Top,Comedy Drama Romance womandirector PenélopeCruz MuriloBenicio MarkFeuerstein FinaTorres 
8293,Howards End,Drama Romance basedonnovel sistersisterrelationship empowerment sister turnofthecentury edwardianengland VanessaRedgrave HelenaBonhamCarter EmmaThompson JamesIvory 
291270,Anomalisa,Animation Comedy Drama Romance sex depression existentialism DavidThewlis JenniferJasonLeigh TomNoonan CharlieKaufman DukeJohnson 
44009,Another Year,Comedy Drama jealousy cooking garden funeral season loneliness unrequitedlove redwine JimBroadbent LesleyManville RuthSheen MikeLeigh 
1958,8 Women,Comedy Thriller Music Crime Mystery upperclass women fathermurder daughter maid fatherfigure murderhunt CatherineDeneuve IsabelleHuppert EmmanuelleBéart FrançoisOzon 
13154,Showdown in Little Tokyo,Action Thriller yakuza losangeles samuraisword DolphLundgren BrandonLee Cary-HiroyukiTagawa MarkL.Lester 
26618,Clay Pigeons,Comedy Crime Drama Thriller smalltown fbi widow murder independentfilm serialkiller JoaquinPhoenix VinceVaughn JaneaneGarofalo DavidDobkin 
43923,It's Kind of a Funny Story,Comedy Drama suicide depression independentfilm comingofage teenmovie teenager psychiatricward womandirector basedonyoungadultnovel KeirGilchrist EmmaRoberts ZachGalifianakis RyanFleck AnnaBoden 
46138,Made in Dagenham,Comedy Drama History machinist aftercreditsstinger duringcreditsstinger equalpay discrimination governmentminister sewingmachine SallyHawkins BobHoskins MirandaRichardson NigelCole 
45791,When Did You Last See Your Father?,Drama fathersonrelationship memory hospital confrontation family illness oldgirlfriend JimBroadbent ColinFirth JulietStevenson AnandTucker 
26306,Prefontaine,Drama Romance oregon olympicgames sport runner JaredLeto R.LeeErmey EdO'Neill SteveJames 
110683,The Wicked Lady,Drama Adventure highwayman FayeDunaway JohnGielgud DenholmElliott MichaelWinner 
26963,The Secret of Kells,Animation Family Fantasy barbarian underwater trapped seamonster womandirector EvanMcGuire ChristenMooney BrendanGleeson TommMoore NoraTwomey 
198277,Begin Again,Comedy Music Romance Drama MarkRuffalo KeiraKnightley AdamLevine JohnCarney 
7870,Down in the Valley,Drama Romance indianterritory beach stetson sanfernandovalley strangeperson EdwardNorton EvanRachelWood DavidMorse DavidJacobson 
13072,Brooklyn Rules,Drama Action Thriller AlecBaldwin PauloAraujo DanielTay MichaelCorrente 
153397,Restless,TVMovie Romance Drama spy war britishsecretservice HayleyAtwell RufusSewell MichelleDockery EdwardHall 
30141,The Singing Detective,Comedy Music Mystery Crime RobertDowneyJr. RobinWright MelGibson KeithGordon 
17044,The Land Girls,Drama Romance War CatherineMcCormack RachelWeisz AnnaFriel DavidLeland 
10288,Fido,Romance Comedy Drama Horror vororte blackhumor satire darkcomedy gore decapitation spoof zombie canuxploitation BillyConnolly Carrie-AnneMoss DylanBaker AndrewCurrie 
12183,The Wendell Baker Story,Comedy Drama Romance conman releasefromprison independentfilm LukeWilson EvaMendes JacobVargas LukeWilson AndrewWilson 
44147,Wild Target,Action Comedy londonengland mother robbery detective assassin hitman insomnia apprentice remake revenge murder gangster crime art surveillance BillNighy EmilyBlunt RupertGrint JonathanLynn 
12192,Pathology,Crime Horror Thriller femalenudity pathology studentofmedicine extortion druguse game cadaver perfectmurder MiloVentimiglia AlyssaMilano MichaelWeston MarcSchölermann 
36597,Wuthering Heights,Drama womandirector TomHardy CharlotteRiley AndrewLincoln CokyGiedroyc 
13197,10th & Wolf,Action Crime Drama Mystery Thriller undercover mafia mobster crimefamily JamesMarsden BrianDennehy LeoRossi RobertMoresco 
10913,Dear Wendy,Comedy Crime Drama Romance underdog secretsociety friendship pistol selfesteem JamieBell BillPullman MichaelAngarano ThomasVinterberg 
251321,Aloft,Drama newage womandirector healer JenniferConnelly MélanieLaurent CillianMurphy ClaudiaLlosa 
149,Akira,ScienceFiction Animation savingtheworld totaldestruction megacity streetgang underground general stadium experiment atomicbomb mutation dystopia army cyberpunk anime motorcyclegangs MitsuoIwata NozomuSasaki MamiKoyama KatsuhiroŌtomo 
10425,The Death and Life of Bobby Z,Drama Action Thriller Crime vineyard rifle drugtrade violence shotinthestomach doublecross estate faceslap tdruglord fakeddeath bajacalifornia sanremo landfill gallop rollingeyes boobytrap goldengun PaulWalker LaurenceFishburne OliviaWilde JohnHerzfeld 
49081,The Rocket: The Legend of Rocket Richard,Drama quebec sport icehockey hockeyplayer montrealcanadiens RoyDupuis MichelBarrette RémyGirard CharlesBinamé 
256687,Swelter,Action Drama Thriller Jean-ClaudeVanDamme BradCarter JoshHenderson KeithParmer 
220488,My Lucky Star,Comedy Romance hongkong macau womandirector ZhangZiyi LeehomWang RubyLin DennieGordon 
1544,Imagine Me & You,Drama Comedy Romance londonengland flowershop homosexuality lesbian lgbt PiperPerabo LenaHeadey MatthewGoode OlParker 
374461,Mr. Church,Drama cook friendship EddieMurphy BrittRobertson NataschaMcElhone BruceBeresford 
302,Swimming Pool,Thriller Crime londonengland femalenudity women countryside basedonnovel subway provence countryhouse writing innkeeper generationsconfilct dyinganddeath daughter swimmingpool murder suspense author drug CharlotteRampling LudivineSagnier CharlesDance FrançoisOzon 
182873,Green Street Hooligans: Underground,Action Drama ScottAdkins JoeyAnsah KaceyClarke JamesNunn 
21512,The Blood of Heroes,Action Adventure ScienceFiction martialarts post-apocalyptic sport revenge independentfilm blood violence desert combat RutgerHauer JoanChen DelroyLindo DavidWebbPeoples 
389425,Code of Honor,Action Crime Thriller StevenSeagal CraigSheffer LouisMandylor MichaelWinnick 
